,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
1038,Maruti Swift 1.3 VXi,2009.0,199000,60000.0,Petrol,Individual,Manual,First Owner
1039,Honda Civic 1.8 S AT,2006.0,125000,70000.0,Petrol,Individual,Automatic,First Owner
1040,Hyundai Xcent 1.1 CRDi Base,2015.0,420000,60000.0,Diesel,Individual,Manual,First Owner
1041,Mahindra NuvoSport N8,2016.0,525000,110000.0,Diesel,Individual,Manual,First Owner
1042,Hyundai Santro Xing GLS,2008.0,125000,85000.0,Petrol,Individual,Manual,First Owner
1043,Hyundai Verna Transform CRDi VGT SX ABS,2010.0,325000,135000.0,Diesel,Individual,Manual,First Owner
1044,Maruti Wagon R LXI BS IV,2010.0,110000,50000.0,Petrol,Individual,Manual,First Owner
1045,Maruti S-Presso VXI Plus,2019.0,450000,1950.0,Petrol,Individual,Manual,First Owner
1046,Maruti Swift 1.3 VXi,2005.0,85000,118400.0,Petrol,Individual,Manual,First Owner
1047,Ford Ecosport 1.5 DV5 MT Titanium,2015.0,650000,68000.0,Diesel,Individual,Manual,First Owner
1049,Toyota Etios Liva 1.2 VX,2017.0,650000,6480.0,Petrol,Trustmark Dealer,Manual,First Owner
1050,Maruti Vitara Brezza VDi,2017.0,750000,32077.0,Diesel,Trustmark Dealer,Manual,First Owner
1051,Toyota Yaris G,2018.0,850000,60000.0,Petrol,Trustmark Dealer,Manual,First Owner
1052,Hyundai EON Era Plus Option,2017.0,315000,18469.0,Petrol,Trustmark Dealer,Manual,First Owner
1053,Maruti Swift LXI Option,2015.0,415000,28217.0,Petrol,Trustmark Dealer,Manual,First Owner
1054,Maruti Ciaz ZDi Plus,2016.0,640000,72787.0,Diesel,Trustmark Dealer,Manual,First Owner
1055,Maruti Ciaz 1.4 Alpha,2017.0,780000,31063.0,Petrol,Trustmark Dealer,Manual,First Owner
1056,Toyota Fortuner 4x2 AT,2017.0,2595000,79641.0,Diesel,Trustmark Dealer,Automatic,First Owner
1057,Hyundai Creta 1.6 CRDi SX,2015.0,850000,58692.0,Diesel,Trustmark Dealer,Manual,First Owner
1058,Hyundai Creta 1.6 CRDi SX,2015.0,900000,54784.0,Diesel,Trustmark Dealer,Manual,First Owner
1059,Toyota Corolla Altis GL MT,2016.0,1150000,64156.0,Petrol,Trustmark Dealer,Manual,First Owner
1060,Maruti Esteem Lxi - BSIII,2007.0,75000,54000.0,Petrol,Individual,Manual,First Owner
1061,Volkswagen Vento Diesel Comfortline,2012.0,215000,97000.0,Diesel,Individual,Manual,First Owner
1062,Hyundai Santro Magna AMT BSIV,2019.0,400000,16000.0,Petrol,Individual,Automatic,First Owner
1063,Maruti Swift Dzire AMT ZXI,2019.0,550000,60000.0,Petrol,Individual,Automatic,First Owner
1064,Chevrolet Beat LT,2016.0,245000,52000.0,Petrol,Dealer,Manual,First Owner
1065,Honda City i-VTEC VX,2017.0,950000,35000.0,Petrol,Individual,Manual,First Owner
1066,Maruti Wagon R VXI BS IV,2017.0,350000,30000.0,Petrol,Individual,Manual,First Owner
1067,Hyundai Verna 1.6 VTVT,2013.0,370000,60000.0,Petrol,Individual,Manual,First Owner
1068,Tata Sumo Victa EX 7/9 Str BSII,2009.0,130000,120000.0,Diesel,Individual,Manual,First Owner
1069,Chevrolet Sail Hatchback 1.2 LS,2016.0,250000,30000.0,Petrol,Individual,Manual,First Owner
1070,BMW X1 sDrive 20d xLine,2019.0,2600000,9500.0,Diesel,Individual,Automatic,First Owner
1071,Hyundai EON Magna Plus,2016.0,229999,80000.0,Petrol,Individual,Manual,First Owner
1072,Mahindra Bolero Power Plus ZLX,2017.0,750000,29000.0,Diesel,Individual,Manual,First Owner
1073,Chevrolet Optra Magnum 2.0 LS,2011.0,195000,120000.0,Diesel,Individual,Manual,First Owner
1075,Mahindra Scorpio S7 140 BSIV,2018.0,1100000,20000.0,Diesel,Individual,Manual,First Owner
1076,Datsun RediGO S,2016.0,270000,22000.0,Petrol,Individual,Manual,First Owner
1077,Skoda Fabia 1.2 MPI Ambition Plus,2012.0,300000,50000.0,Petrol,Individual,Manual,First Owner
1078,Chevrolet Beat Diesel LT,2012.0,200000,50000.0,Diesel,Individual,Manual,First Owner
1079,Maruti Zen Estilo 1.1 LXI BSIII,2007.0,120000,81366.0,Petrol,Individual,Manual,First Owner
1080,Maruti Esteem Vxi - BSIII,2006.0,95000,110000.0,Petrol,Individual,Manual,First Owner
1082,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,229999,60000.0,Diesel,Individual,Manual,First Owner
1084,Renault Fluence 1.5,2012.0,300000,90000.0,Diesel,Individual,Manual,First Owner
1087,Maruti Alto 800 LXI,2017.0,250000,30000.0,Petrol,Individual,Manual,First Owner
1088,Maruti Wagon R LXI DUO BS IV,2012.0,180000,60000.0,LPG,Individual,Manual,First Owner
1089,Hyundai Grand i10 1.2 Kappa Sportz Option,2017.0,525000,15000.0,Petrol,Individual,Manual,First Owner
1091,Maruti Swift 1.3 VXi,2005.0,160000,67000.0,Petrol,Individual,Manual,First Owner
1092,Maruti Swift LDI Optional,2017.0,500000,40000.0,Diesel,Individual,Manual,First Owner
1093,Hyundai Santro Xing GLS,2008.0,130000,100000.0,Petrol,Individual,Manual,First Owner
1094,Maruti Wagon R LXI,2005.0,70000,80000.0,Petrol,Individual,Manual,First Owner
1095,Honda Amaze VX i-DTEC,2013.0,450000,53000.0,Diesel,Individual,Manual,First Owner
1096,Chevrolet Aveo 1.4 CNG,2011.0,229999,100000.0,CNG,Individual,Manual,First Owner
1097,Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,700000,200000.0,Diesel,Individual,Manual,First Owner
1098,Hyundai Elite i20 Magna Plus BSIV,2020.0,545000,7300.0,Petrol,Individual,Manual,First Owner
1099,Datsun RediGO T Option,2017.0,200000,30000.0,Petrol,Individual,Manual,First Owner
1100,Tata Safari Storme VX,2015.0,500000,120000.0,Diesel,Individual,Manual,First Owner
1102,Maruti Alto LXi,2010.0,160000,36000.0,Petrol,Individual,Manual,First Owner
1103,Maruti Ertiga SHVS ZDI Plus,2016.0,760000,49000.0,Diesel,Individual,Manual,First Owner
1104,Hyundai EON Magna Optional,2015.0,300000,22000.0,Petrol,Individual,Manual,First Owner
1105,Mahindra Bolero 2011-2019 SLX,2019.0,800000,24000.0,Diesel,Individual,Manual,First Owner
1106,Maruti Swift Dzire VDI,2018.0,680000,20000.0,Diesel,Individual,Manual,First Owner
1107,Toyota Innova Crysta 2.4 G MT BSIV,2016.0,1300000,70000.0,Diesel,Individual,Manual,First Owner
1108,Maruti Swift VXI BSIV,2016.0,500000,60000.0,Petrol,Individual,Manual,First Owner
1109,Audi Q5 2.0 TDI,2015.0,3500000,35000.0,Diesel,Individual,Automatic,First Owner
1110,Hyundai Accent GLX,2008.0,145000,60000.0,Petrol,Individual,Manual,First Owner
1111,Mahindra Quanto C6,2014.0,300000,60000.0,Diesel,Individual,Manual,First Owner
1112,Maruti Baleno Zeta 1.2,2017.0,641000,25000.0,Petrol,Individual,Manual,First Owner
1113,Maruti Swift Dzire VDI,2015.0,650000,50000.0,Diesel,Individual,Manual,First Owner
1114,Ford Figo 1.5D Titanium Opt MT,2015.0,495000,52328.0,Diesel,Dealer,Manual,First Owner
1115,Hyundai Santro Xing GLS,2013.0,324000,30000.0,Petrol,Individual,Manual,First Owner
1116,Ford Endeavour 3.2 Titanium AT 4X4,2016.0,2100000,91505.0,Diesel,Dealer,Automatic,First Owner
1117,Maruti Alto 800 LXI,2018.0,200000,35000.0,Petrol,Individual,Manual,First Owner
1118,Maruti Swift Dzire VDI,2015.0,320000,60000.0,Diesel,Individual,Manual,First Owner
1119,Hyundai EON Magna Optional,2015.0,300000,20500.0,Petrol,Individual,Manual,First Owner
1120,Tata Indica Vista Quadrajet LX,2013.0,180000,200000.0,Diesel,Individual,Manual,First Owner
1121,Maruti Swift Dzire ZDI,2015.0,800000,135000.0,Diesel,Individual,Manual,First Owner
1122,Mahindra Scorpio SLE BSIV,2009.0,420000,100000.0,Diesel,Individual,Manual,First Owner
1123,Maruti Vitara Brezza ZDi Plus,2014.0,875000,40000.0,Diesel,Individual,Manual,First Owner
1124,Maruti Swift Dzire ZDI,2014.0,580000,70000.0,Diesel,Individual,Manual,First Owner
1125,Renault Duster 110PS Diesel RxZ,2013.0,650000,120000.0,Diesel,Individual,Manual,First Owner
1126,Honda Amaze S AT i-Vtech,2014.0,400000,15000.0,Petrol,Individual,Automatic,First Owner
1127,Hyundai Getz GLS,2005.0,250000,70000.0,Petrol,Individual,Manual,First Owner
1128,Maruti SX4 Vxi BSIV,2010.0,250000,70000.0,Petrol,Individual,Manual,First Owner
1129,Maruti Ignis 1.3 Delta,2018.0,590000,26350.0,Diesel,Dealer,Manual,First Owner
1130,Tata Indigo CS LX (TDI) BS-III,2015.0,225000,68745.0,Diesel,Dealer,Manual,First Owner
1131,Mahindra XUV500 W6 2WD,2016.0,900000,47000.0,Diesel,Individual,Manual,First Owner
1132,Maruti Alto K10 VXI AGS,2017.0,375000,27289.0,Petrol,Dealer,Automatic,First Owner
1133,Hyundai EON Era Plus,2016.0,320000,24662.0,Petrol,Dealer,Manual,First Owner
1134,Maruti Swift Dzire VDI,2013.0,525000,37000.0,Diesel,Dealer,Manual,First Owner
1135,Nissan Evalia XV,2014.0,650000,28245.0,Diesel,Dealer,Manual,First Owner
1136,Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,575000,27005.0,Diesel,Dealer,Manual,First Owner
1137,Hyundai i10 Magna,2014.0,355000,39227.0,Petrol,Dealer,Manual,First Owner
1138,Mahindra KUV 100 D75 K4 Plus 5Str,2016.0,470000,31367.0,Diesel,Dealer,Manual,First Owner
1139,Maruti Wagon R LXI,2008.0,221000,35008.0,Petrol,Dealer,Manual,First Owner
1140,Hyundai Santro Xing GLS,2009.0,195000,27005.0,Petrol,Dealer,Manual,First Owner
1141,Hyundai Verna SX Diesel,2013.0,580000,45264.0,Diesel,Dealer,Manual,First Owner
1142,Maruti Eeco 7 Seater Standard BSIV,2014.0,325000,39093.0,Petrol,Dealer,Manual,First Owner
1143,Honda City Corporate Edition,2013.0,495000,45241.0,Petrol,Dealer,Manual,First Owner
1144,Hyundai EON Era,2014.0,290000,12000.0,Diesel,Dealer,Manual,First Owner
1145,Datsun RediGO 1.0 T Option,2018.0,375000,2769.0,Petrol,Dealer,Manual,First Owner
1146,Tata Indica Vista TDI LS,2014.0,211000,43128.0,Diesel,Dealer,Manual,First Owner
1147,Chevrolet Sail Hatchback 1.2 LS,2015.0,280000,22255.0,Petrol,Individual,Manual,First Owner
1148,Hyundai i20 Sportz 1.2,2013.0,400000,59213.0,Petrol,Individual,Manual,First Owner
1149,Mahindra XUV500 W6 2WD,2015.0,850000,55000.0,Diesel,Individual,Manual,First Owner
1150,Ford Fiesta Titanium 1.5 TDCi,2011.0,550000,80000.0,Diesel,Individual,Manual,First Owner
1152,Mahindra Xylo D2 Maxx,2014.0,350000,170000.0,Diesel,Individual,Manual,First Owner
1153,Mahindra Scorpio S2 9 Seater,2015.0,830000,70000.0,Diesel,Individual,Manual,First Owner
1154,Mahindra Bolero Power Plus Plus AC BSIV PS,2019.0,850000,50000.0,Diesel,Individual,Manual,First Owner
1155,Maruti Wagon R LXI BS IV,2013.0,213000,80000.0,Petrol,Individual,Manual,First Owner
1156,Volkswagen Ameo 1.5 TDI Highline Plus 16,2018.0,660000,25000.0,Diesel,Individual,Manual,First Owner
1157,Nissan Micra XL,2017.0,415000,48965.0,Petrol,Dealer,Manual,First Owner
1158,Mahindra XUV500 W8 4WD,2012.0,650000,76290.0,Diesel,Dealer,Manual,First Owner
1159,Mahindra XUV500 W10 2WD,2016.0,1250000,35000.0,Diesel,Individual,Manual,First Owner
1160,Maruti Swift Dzire AMT VDI,2017.0,715000,25000.0,Diesel,Individual,Automatic,First Owner
1162,Maruti Swift VDI,2016.0,565000,47000.0,Diesel,Dealer,Manual,First Owner
1163,Maruti Swift Vdi BSIII,2010.0,325000,79357.0,Diesel,Dealer,Manual,First Owner
1164,Ford Figo Diesel EXI,2012.0,409999,28000.0,Diesel,Individual,Manual,First Owner
1165,Hyundai i20 Asta 1.2,2012.0,300000,80000.0,Petrol,Individual,Manual,First Owner
1166,Maruti Ertiga SHVS LDI Option,2017.0,700000,120000.0,Diesel,Individual,Manual,First Owner
1167,Chevrolet Spark 1.0 LT,2009.0,70000,60000.0,Petrol,Individual,Manual,First Owner
1168,Ford Fiesta 1.5 TDCi Ambiente,2014.0,800000,20000.0,Diesel,Individual,Manual,First Owner
1169,Renault KWID 1.0,2016.0,265000,40000.0,Petrol,Individual,Manual,First Owner
1170,Mahindra Scorpio S10 7 Seater,2015.0,630000,60000.0,Diesel,Individual,Manual,First Owner
1174,Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000,60000.0,Petrol,Dealer,Automatic,First Owner
1187,Maruti Alto LXi,2009.0,150000,120000.0,Petrol,Individual,Manual,First Owner
1188,Tata Indigo LS,2008.0,105000,90000.0,Diesel,Individual,Manual,First Owner
1189,Tata Indica Vista TDI LX,2013.0,185000,65000.0,Diesel,Individual,Manual,First Owner
1190,Fiat Grande Punto EVO 1.3 Active,2014.0,260000,50000.0,Diesel,Individual,Manual,First Owner
1191,Maruti Swift Dzire VDi,2012.0,450000,33000.0,Diesel,Individual,Manual,First Owner
1192,Maruti Swift VXI Deca,2016.0,500000,38000.0,Petrol,Individual,Manual,First Owner
1193,Maruti Alto K10 2010-2014 VXI,2012.0,260000,40000.0,Petrol,Individual,Manual,First Owner
1194,Tata Safari Storme VX Varicor 400,2016.0,869999,80000.0,Diesel,Individual,Manual,First Owner
1195,Maruti Baleno Alpha 1.2,2018.0,690000,40000.0,Petrol,Individual,Manual,First Owner
1196,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2011.0,825000,120000.0,Diesel,Individual,Manual,First Owner
1197,Maruti Swift VXI Optional,2016.0,360000,30000.0,Petrol,Individual,Manual,First Owner
1198,Maruti Swift 1.2 DLX,2015.0,220000,40000.0,Petrol,Individual,Manual,First Owner
1199,Maruti Alto 800 LXI,2017.0,178000,35000.0,Petrol,Individual,Manual,First Owner
1200,Mahindra Thar DI 4X2,2018.0,515000,5000.0,Diesel,Individual,Manual,First Owner
1201,Maruti Ritz VXi,2014.0,300000,35000.0,Petrol,Individual,Manual,First Owner
1208,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017.0,750000,15000.0,Petrol,Individual,Manual,First Owner
1210,Toyota Innova 2.5 G1 BSIV,2012.0,950000,80000.0,Diesel,Individual,Manual,First Owner
1214,Maruti Vitara Brezza LDi,2018.0,700000,25000.0,Diesel,Individual,Manual,First Owner
1215,Hyundai Santro Xing XL eRLX Euro III,2005.0,150000,47000.0,Petrol,Individual,Manual,First Owner
1216,Renault Fluence 1.5,2013.0,450000,60000.0,Diesel,Individual,Manual,First Owner
1217,Maruti Swift Ldi BSIII,2008.0,111000,120000.0,Diesel,Individual,Manual,First Owner
1218,Ford Freestyle Titanium Plus Diesel,2019.0,750000,1001.0,Diesel,Dealer,Manual,First Owner
1219,Ford Figo 1.5P Titanium AT,2017.0,774000,1758.0,Petrol,Dealer,Automatic,First Owner
1220,Ford Figo 1.5P Titanium AT,2018.0,711000,1452.0,Petrol,Dealer,Automatic,First Owner
1221,Ford Figo 1.5D Titanium MT,2017.0,600000,35122.0,Diesel,Dealer,Manual,First Owner
1222,Maruti Swift Dzire VDI,2015.0,455000,92621.0,Diesel,Dealer,Manual,First Owner
1223,Maruti Swift Dzire VDI,2019.0,650000,5000.0,Diesel,Individual,Manual,First Owner
1224,Chevrolet Beat LT,2013.0,200000,60000.0,Petrol,Individual,Manual,First Owner
1225,Hyundai Creta 1.6 CRDi AT SX Plus,2016.0,875000,74000.0,Diesel,Individual,Automatic,First Owner
1226,Skoda Rapid 1.5 TDI AT Ambition BSIV,2017.0,750000,40000.0,Diesel,Individual,Automatic,First Owner
1227,Maruti Swift Dzire AMT VDI,2019.0,725000,22000.0,Diesel,Individual,Automatic,First Owner
1228,Tata Hexa XT,2019.0,1100000,40000.0,Diesel,Individual,Manual,First Owner
1229,Ford Endeavour 3.2 Titanium AT 4X4,2017.0,2700000,30000.0,Diesel,Individual,Automatic,First Owner
1230,Renault KWID RXT Optional,2016.0,280000,23000.0,Petrol,Individual,Manual,First Owner
1231,Tata Indica Vista Aqua TDI BSIII,2009.0,150000,30000.0,Diesel,Individual,Manual,First Owner
1232,Tata Manza Aura Safire,2010.0,200000,50000.0,Petrol,Individual,Manual,First Owner
1233,Tata Indica Vista Quadrajet VX,2012.0,185000,40000.0,Diesel,Individual,Manual,First Owner
1234,Renault KWID RXL,2019.0,300000,15000.0,Petrol,Individual,Manual,First Owner
1235,Hyundai Verna VTVT 1.6 SX,2018.0,800000,40000.0,Petrol,Individual,Manual,First Owner
1236,Maruti Zen LX,2000.0,60000,50000.0,Petrol,Individual,Manual,First Owner
1237,Hyundai Xcent 1.2 VTVT S,2018.0,500000,8000.0,Petrol,Individual,Manual,First Owner
1238,Hyundai EON Era Plus,2013.0,250000,35000.0,Petrol,Individual,Manual,First Owner
1239,Tata New Safari DICOR 2.2 EX 4x2,2010.0,250000,80000.0,Diesel,Individual,Manual,First Owner
1240,Mahindra Scorpio M2DI,2010.0,480000,90000.0,Diesel,Individual,Manual,First Owner
1241,Hyundai Santro GLS I - Euro I,2005.0,75000,60000.0,Petrol,Individual,Manual,First Owner
1242,Maruti 800 DX,2003.0,60000,35000.0,Petrol,Individual,Manual,First Owner
1243,Maruti Alto LXi BSIII,2008.0,125000,70000.0,Petrol,Individual,Manual,First Owner
1244,Maruti Baleno Zeta 1.2,2019.0,630000,40000.0,Diesel,Individual,Manual,First Owner
1245,Tata Safari Storme EX,2014.0,550000,78322.0,Diesel,Individual,Manual,First Owner
1246,Ford Fiesta Titanium 1.5 TDCi,2012.0,165000,120000.0,Diesel,Individual,Manual,First Owner
1247,Chevrolet Beat LS,2016.0,170000,125000.0,Petrol,Individual,Manual,First Owner
1248,Maruti Baleno Delta 1.2,2018.0,550000,8000.0,Petrol,Individual,Manual,First Owner
1249,Volkswagen Ameo 1.2 MPI Trendline,2018.0,465000,13000.0,Petrol,Individual,Manual,First Owner
1250,Hyundai Verna 1.6 Xi ABS,2008.0,220000,54309.0,Petrol,Individual,Manual,First Owner
1251,Tata Zest Revotron 1.2T XMS,2016.0,520000,25000.0,Petrol,Individual,Manual,First Owner
1252,Hyundai Venue SX Opt Diesel,2020.0,1000000,5000.0,Diesel,Individual,Manual,First Owner
1253,Hyundai Verna 1.4 EX,2011.0,500000,31000.0,Diesel,Individual,Manual,First Owner
1254,Maruti Wagon R LXI BS IV,2011.0,250000,50000.0,Petrol,Individual,Manual,First Owner
1255,Maruti Swift Dzire VDI,2018.0,700000,38217.0,Diesel,Individual,Manual,First Owner
1256,Maruti Ritz VDi,2011.0,200000,120000.0,Diesel,Individual,Manual,First Owner
1259,Tata Harrier XZ BSIV,2019.0,1700000,10000.0,Diesel,Individual,Manual,First Owner
1261,Mahindra KUV 100 mFALCON G80 K8 5str,2016.0,370000,60000.0,Petrol,Individual,Manual,First Owner
1263,Renault KWID RXT Optional,2016.0,280000,60000.0,Petrol,Individual,Manual,First Owner
1265,Hyundai i10 Sportz,2011.0,250000,50000.0,Petrol,Individual,Manual,First Owner
1266,Maruti Ignis 1.2 Delta BSIV,2019.0,500000,15000.0,Petrol,Individual,Manual,First Owner
1271,Tata Manza Club Class Quadrajet90 LS,2014.0,200000,100000.0,Diesel,Individual,Manual,First Owner
1272,Chevrolet Beat PS,2014.0,170000,77000.0,Petrol,Individual,Manual,First Owner
1273,Hyundai Accent Executive,2011.0,150000,60000.0,Petrol,Individual,Manual,First Owner
1274,Ford Figo Aspire 1.5 TDCi Titanium,2016.0,400000,70000.0,Diesel,Individual,Manual,First Owner
1275,Mahindra Scorpio M2DI,2014.0,550000,90000.0,Diesel,Individual,Manual,First Owner
1276,Mahindra Scorpio LX BSIV,2012.0,349000,150000.0,Diesel,Individual,Manual,First Owner
1277,Maruti Swift VDI BSIV,2014.0,458000,80000.0,Diesel,Individual,Manual,First Owner
1278,Maruti Alto K10 VXI,2018.0,300000,35000.0,Petrol,Individual,Manual,First Owner
1279,Maruti Alto LXi,2008.0,95000,70000.0,Petrol,Individual,Manual,First Owner
1280,Maruti S-Cross Zeta DDiS 200 SH,2018.0,850000,50000.0,Diesel,Individual,Manual,First Owner
1281,Ford Figo Diesel Celebration Edition,2013.0,190000,120000.0,Diesel,Individual,Manual,First Owner
1282,Maruti Wagon R LXI Minor,2009.0,150000,70000.0,Petrol,Individual,Manual,First Owner
1283,Maruti Alto 800 CNG LXI Optional,2019.0,300000,120000.0,CNG,Individual,Manual,First Owner
1284,Maruti Ritz LXi,2016.0,275000,160000.0,Petrol,Individual,Manual,First Owner
1285,Tata Altroz XZ,2020.0,830000,10000.0,Petrol,Individual,Manual,First Owner
1286,Volkswagen Polo SR Petrol 1.2L,2013.0,380000,50000.0,Petrol,Individual,Manual,First Owner
1287,Chevrolet Spark 1.0 LS,2008.0,50000,70000.0,Petrol,Individual,Manual,First Owner
1288,Mahindra Bolero SLX,2008.0,155000,100000.0,Diesel,Individual,Manual,First Owner
1290,Skoda Superb 1.8 TFSI MT,2010.0,300000,80000.0,Petrol,Individual,Manual,First Owner
1291,Maruti Alto 800 LXI,2018.0,300000,16584.0,Petrol,Dealer,Manual,First Owner
1292,Tata Tiago 2019-2020 XE Diesel,2016.0,385000,38000.0,Diesel,Dealer,Manual,First Owner
1293,Maruti Wagon R LXI,2010.0,221000,51000.0,Petrol,Dealer,Manual,First Owner
1294,Tata Tiago 1.05 Revotorq XE,2016.0,381000,38000.0,Diesel,Dealer,Manual,First Owner
1295,Maruti Alto 800 LXI,2015.0,250999,35000.0,Petrol,Dealer,Manual,First Owner
1296,Tata Tiago 1.05 Revotorq XE,2016.0,380000,38000.0,Diesel,Dealer,Manual,First Owner
1297,Maruti Ciaz ZDi Plus,2017.0,751000,64000.0,Diesel,Dealer,Manual,First Owner
1298,Mahindra XUV500 AT W10 FWD,2015.0,1250000,60000.0,Diesel,Dealer,Automatic,First Owner
1299,Hyundai EON 1.0 Era Plus,2014.0,229999,65000.0,Petrol,Dealer,Manual,First Owner
1300,Tata Safari Storme EX,2019.0,1250000,24000.0,Diesel,Individual,Manual,First Owner
1301,Maruti Alto 800 LXI,2016.0,245000,68000.0,Petrol,Dealer,Manual,First Owner
1302,Hyundai i20 1.4 CRDi Sportz,2011.0,321000,81257.0,Diesel,Dealer,Manual,First Owner
1303,Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,509999,44000.0,Diesel,Dealer,Manual,First Owner
1304,Tata Nano CX SE,2015.0,110000,45000.0,Petrol,Dealer,Manual,First Owner
1305,Volkswagen Polo Diesel Highline 1.2L,2013.0,400000,75000.0,Diesel,Dealer,Manual,First Owner
1306,Maruti Swift VXI,2013.0,370000,90000.0,Petrol,Individual,Manual,First Owner
1307,Tata Xenon XT EX 4X2,2014.0,291000,90000.0,Diesel,Individual,Manual,First Owner
1308,Maruti Omni 8 Seater BSIV,2013.0,170000,35000.0,Petrol,Individual,Manual,First Owner
1309,Maruti Alto 800 LXI,2019.0,295000,10000.0,Petrol,Individual,Manual,First Owner
1310,Renault KWID RXL,2019.0,375000,10000.0,Petrol,Individual,Manual,First Owner
1311,Mahindra XUV500 W7,2018.0,1150000,58000.0,Diesel,Individual,Manual,First Owner
1312,Maruti Baleno Delta 1.3,2018.0,650000,60000.0,Diesel,Individual,Manual,First Owner
1313,Tata Nano Twist XT,2015.0,73000,57000.0,Petrol,Individual,Manual,First Owner
1314,Renault KWID 1.0 RXT Optional,2017.0,300000,70000.0,Diesel,Individual,Manual,First Owner
